305
555
805
55
987
572
823
321
74
961
212
459
747
249
998
500
471
722
867
111
615
599
346
93
852
355
117
58
548
803
249
739
504
547
803
291
35
605
349
93
217
985
729
161
905
25
282
539
386
451
937
194
443
891
371
151
966
488
634
851
505
29
767
9
481
771
507
979
243
313
843
578
108
529
59
794
324
199
669
934
94
359
613
145
102
835
301
575
376
842
227
960
693
204
738
471
937
709
173
441
977
907
639
371
637
382
920
651
6
506
948
698
448
198
359
861
108
282
534
359
865
612
106
967
714
208
396
649
890
488
742
996
584
96
840
175
918
404
661
60
803
546
528
44
786
904
678
420
963
704
720
200
700
220
440
328
348
568
380
902
163
265
4
492
750
533
272
152
414
676
180
394
918
396
920
764
27
238
872
608
642
850
378
114
678
293
823
28
772
507
454
984
282
548
16
814
112
578
44
256
722
523
989
727
926
460
336
67
605
239
739
489
197
947
447
473
973
999
674
176
925
423
178
77
573
825
321
187
935
141
637
564
311
70
805
59
551
795
49
303
97
843
589
351
919
173
461
173
428
683
938
651
907
139
395
39
295
813
527
301
43
289
31
938
420
111
593
852
895
154
413
921
181
701
441
527
788
5
43
565
826
394
916
133
655
245
774
296
513
35
188
469
208
730
517
995
778
21
86
560
823
297
382
89
617
465
201
729
993
793
57
585
245
510
301
566
36
580
50
785
291
823
25
109
907
641
403
137
235
33
767
901
167
635
157
891
217
951
483
769
36
235
502
518
52
251
311
112
578
845
437
170
704
613
77
881
345
497
33
765
229
287
751
483
660
889
136
614
362
110
866
218
722
470
114
366
618
188
440
692
936
72
325
819
451
161
414
908
904
122
377
867
612
350
416
184
672
724
980
468
316
804
548
242
730
986
498
855
84
598
282
53
796
539
504
18
275
458
257
514
771
1000
434
692
288
772
514
932
190
39
557
802
320
61
8
488
748
298
78
558
818
274
754
585
107
846
346
129
868
607
791
313
530
825
564
612
874
674
936
412
746
484
810
900
638
424
162
472
734
210
857
68
760
23
844
107
581
318
906
169
380
643
608
134
397
871
558
294
469
999
734
204
394
924
243
978
448
322
56
910
176
644
378
496
964
698
230
794
996
528
7
740
274
541
228
764
32
838
374
106
570
